torque,kappa,velocity,x,y
3.99857445477011,0.0027275923694821081,0.0007593895820742375,2.9999980877768153,-12.000043493459737
3.9924496519307984,0.0027337936297777135,0.0038194352022524725,2.9999980809445645,-12.000037619876943
3.9863191565635807,0.0027334605363461702,0.006981547988562947,2.9999980738484022,-12.000010480647632
3.98632042024834,0.0027261853294470806,0.0068854086485202245,2.9999980660937564,-11.999975310230086
2.777114624202171,0.0027486105178145775,0.6115183636015055,3.0190751713619375,-12.000038510434493
2.382317078358855,0.0028028970453605343,0.8088607153246575,3.0476954753944696,-12.000126308365013
1.8909200189232367,0.0028880608726959568,1.054567310075072,3.094469714204171,-12.000314105291546
0.4543576466485616,0.0028498061349442488,1.7728243289565397,3.1607974725031207,-12.000586500501113
-0.01,0.0030222936007120202,2.0093316594212176,3.255667811775049,-12.000852699276571
-0.01,0.003032004663927989,2.5267626298761305,3.3685663843256877,-12.001189214967901
-0.01,0.0030931969019417842,2.920357910476202,3.537308780948503,-12.001408443834025
-0.01,0.0033650086946668536,3.3806145141658535,3.6663473736148062,-12.002031788652861
-0.01,0.0035536156062740847,3.6104231918275915,3.843504472421916,-12.002503147479569
-0.01,0.0035438218354789377,3.597709515823584,4.0597562235906075,-12.003513123264982
-0.01,0.0034142625534086062,3.5885928182822733,4.203466310711274,-12.004526666414385
-0.01,0.0032439366660841681,3.5774493414238457,4.382593035873147,-12.005416971972041
-0.01,0.0031155616534084248,3.566101187891158,4.561150638834649,-12.006073008509421
-0.01,0.0029876636131368393,3.5725295400737402,4.7394752834939755,-12.006601547772016
-0.01,0.002850049177844574,3.5355498294840473,4.916669047451938,-12.006925328086469
-0.01,0.0029871468883866836,3.4913531008767094,5.093088707990171,-12.007063927399129
-0.01,0.0028092826406577354,3.504066763232425,5.267667532060782,-12.007119055862582
-0.01,0.0026389602532988377,3.4860443568076116,5.442348476745408,-12.007087488245482
-0.01,0.0025135408113605975,3.477232571966975,5.61650867341054,-12.00696550504047
-0.01,0.0023340816188264987,3.4628049197624855,5.789784890185843,-12.006744288060569
-0.01,0.002160945954420194,3.452576161334531,5.962629714773798,-12.006428808797539
-0.01,0.0020309805938027916,3.4417279584970144,6.169434150732766,-12.005782486342728
-0.01,0.0018542990483049861,3.456681279042704,6.306964636137164,-12.005306592424601
-0.01,0.0019247930605301312,3.407296157430316,6.478120756500554,-12.004549013874955
-0.01,0.0017495942761878464,3.39673357613251,6.648212629439037,-12.003873837884647
-0.01,0.0015431696704926688,3.380888121461358,6.850417925673716,-12.002819734714036
-0.01,0.0013713410906477125,3.3556873937615532,6.984805674497837,-12.002356503953195
-0.01,0.0012249643341895188,3.344500044991529,7.1522794385176445,-12.001174755097177
-0.01,0.0010933809586552933,3.3247583619054115,7.3195338874662985,-12.00008396400006
-0.01,0.0011428593532792116,3.313361784807187,7.485443651907014,-11.998992434720872
-0.01,0.00097585654764815251,3.301924370697686,7.650783822646255,-11.997866883568975
-0.01,0.00081455067560637557,3.290479859148176,7.815552818167966,-11.996719170077766
-0.01,0.00067615932792592401,3.2713742974091757,7.979851477479494,-11.995544731221507
-0.01,0.00054499959866391012,3.260856581470483,8.175886477745875,-11.993970948497306
-0.01,0.00044214089961987452,3.2080626129371805,8.305902825167257,-11.993041907037112
-0.01,0.00045026911901970939,3.2209167341161313,8.46695662769269,-11.99154333910762
-0.01,0.00029682762259089322,3.211403371797573,8.627763631176517,-11.990241065869695
-0.01,0.00016728841307655479,3.157049587086102,8.787756527621719,-11.988879141782219
-0.01,0.00018996938728517277,3.1891586503143987,8.946715067723504,-11.987416856331107
-0.01,9.1772639514743992e-05,3.159861343109531,9.073552855493878,-11.986188495645184
-0.01,5.4849237200001383e-06,3.1058242816951154,9.23080944241566,-11.98478733126973
-0.01,-0.00011397372346260267,3.12799665785202,9.387275931318197,-11.983353449412402
-0.01,-0.00020334375973103953,3.1150379890616873,9.574606414943188,-11.981590868466494
-0.01,-0.0002099907428882431,3.108125475991469,9.667966698136754,-11.98070834505897
-0.01,-0.00028575673898227329,3.094649200828358,9.854074649797546,-11.978902628922135
-0.01,-0.00038703951900119981,3.0770634220273836,10.03886843696305,-11.97704750379106
-0.01,-0.00046890062007502574,3.0639653248376164,10.161384093962122,-11.975979826672132
-0.01,-0.00048127215252154052,3.036616060200443,10.283446781783049,-11.974756365486217
-0.01,-0.00051896666946184289,3.034965834214505,10.496433413003288,-11.972629884969416
-0.01,-0.00057590284652616914,3.0214947064461497,10.678167190231765,-11.970946284346196
-0.01,-0.00062403604610425031,3.0042219002822197,10.768442600647223,-11.970077466723332
-0.01,-0.00065603870634062061,2.989415009309869,10.858932558986814,-11.969148966729305
-0.01,-0.00067449848409076448,2.9736679408122817,11.037502265938343,-11.967403550899759
-0.01,-0.00071079394588507419,2.959471239313914,11.215492241991585,-11.965663975085679
-0.01,-0.00078640634238787317,2.9375905181012247,11.392681800304073,-11.964068204410049
-0.01,-0.00081984572255577621,2.932079355135231,11.480719444896065,-11.963161860614843
-0.01,-0.0007808871890299117,2.9287089327334552,11.656574365792306,-11.961384661206885
-0.01,-0.00079140703174960907,2.894396029315645,11.830773647485142,-11.959743572111996
-0.01,-0.00081226452041720308,2.8876869711984168,11.91751587121111,-11.95897959749874
-0.01,-0.00082021682311701673,2.8728608711964436,12.090350062386909,-11.957379132248407
-0.01,-0.00081953240082879787,2.8651937312702005,12.262267789360719,-11.955778895318584
-0.01,-0.00083233643463897448,2.8601299766700077,12.37666662124711,-11.954806958968904
-0.01,-0.00084053174925006319,2.8500677773089667,12.490298045142708,-11.953657841682606
-0.01,-0.00081279801313117388,2.833595782887117,12.631874802558947,-11.952584130316165
-0.01,-0.00077732869910090378,2.7644987785152217,12.827927180261744,-11.950795214880356
-0.01,-0.00080127419999082299,2.7851087521739144,12.911442217449942,-11.949866392353469
-0.01,-0.00077907958183545299,2.7687558613110648,13.10582617095032,-11.948369049718856
-0.01,-0.00082524455577566295,2.760853744990424,13.216411205590237,-11.94751098505264
-0.01,-0.00074829472501311805,2.739772995821437,13.353297704911977,-11.94639538163279
-0.01,-0.00076962631080533051,2.727665671768346,13.517319617055028,-11.945093909515274
-0.01,-0.00075567756490357906,2.689829493783033,13.652774542278745,-11.944043243948531
-0.01,-0.00073928309939093881,2.698713719204757,13.76090007019,-11.94313031917269
-0.01,-0.00070648994915384973,2.6860470478370644,13.922494490446343,-11.941882887731685
-0.01,-0.00071007779354163674,2.675001652355074,14.08329561665095,-11.940742787723691
-0.01,-0.00068840993009544073,2.6661658777822077,14.163398250290316,-11.940139390844692
-0.01,-0.00064911663262295699,2.652878369848937,14.32300515295601,-11.939026825877601
-0.01,-0.00063588136864348144,2.646235528558397,14.401966739233353,-11.938494974381719
-0.01,-0.00060444404523710648,2.6117297557579082,14.558840990228171,-11.937225056583406
-0.01,-0.00054982009584471901,2.5979643469227716,14.714707551892927,-11.936064113160189
-0.01,-0.00056106142835653954,2.5736639348744066,14.792084250300832,-11.935715287652048
-0.01,-0.00054373514553383287,2.5651292324586827,14.946124588890601,-11.934666205874096
-0.01,-0.00052274369833018685,2.539119495526687,15.023096654830486,-11.934112273891124
-0.01,-0.0004991225983321712,2.5284919528374465,15.226001930996429,-11.932898474304775
-0.01,-0.00047183014079282088,2.5218621751666483,15.301740391637319,-11.93241375788539
-0.01,-0.00048361348300837226,2.5072897773432246,15.452547914265288,-11.931438006375265
-0.01,-0.00044045354738163106,2.495362941927177,15.602553834522519,-11.930596508506916
-0.01,-0.00040493127881611525,2.487993214228357,15.677299368692312,-11.930154096830659
-0.01,-0.00042031515947316936,2.475711127162827,15.826206284320257,-11.929259762654215
-0.01,-0.00037055250594066741,2.4626308993389965,15.974331391882869,-11.928458516699454
-0.01,-0.0003587785504608397,2.451770688877935,16.0971711335352,-11.92775630968269
-0.01,-0.0003321913258488225,2.4430367798812975,16.195051921054738,-11.927214935228255
-0.01,-0.00030155104488704411,2.4300518488217135,16.341220119642898,-11.926350088035612
-0.01,-0.00027281807347215976,2.417099976848618,16.461814658361735,-11.925640793921483
-0.01,-0.00022814071309226625,2.404795508136512,16.534116533745234,-11.925237344546463
-0.01,-0.00024202698657856383,2.369643497403717,16.678039535036593,-11.924549826151878
-0.01,-0.00024778793427247906,2.3710939081946822,16.82043904300786,-11.924064341117406
-0.01,-0.00023099429889663692,2.3643849332525706,16.89148529123972,-11.92353131579134
-0.01,-0.00018049792311497409,2.366002414362108,17.032301129503484,-11.922751138324813
-0.01,-0.00017196974920270008,2.3296268674796647,17.172540131426143,-11.922050000470017
-0.01,-0.00017663573751148799,2.3230359075348415,17.242326206629368,-11.921682121692227
-0.01,-0.00014455259452729311,2.305494961052716,17.40433545184347,-11.920955831063415
-0.01,-0.00016204973738025006,2.3011371437672867,17.51931747038601,-11.92037400894637
-0.01,-0.00012951313250411463,2.2881006765656826,17.588046652591462,-11.920067488850666
-0.01,-9.7503313418307398e-05,2.275122272234056,17.72491761408548,-11.91937076958692
-0.01,-0.00010877941872945093,2.2620918931201572,17.86100655165205,-11.918669658868309
-0.01,-8.664053934180754e-05,2.253450486777379,17.951298897881248,-11.918234110761281
-0.01,-7.9333548114758002e-05,2.2426048810811205,18.063676421421277,-11.917704282603967
-0.01,-4.9335519534270681e-05,2.229568962265755,18.197814737910008,-11.91714748685641
-0.01,-5.491748864057704e-05,2.2231229496839275,18.26459176411244,-11.916757234201153
-0.01,-2.4103905530572465e-05,2.221154429757929,18.397755773337273,-11.916202636361566
-0.01,2.0806297150957747e-05,2.186283361565901,18.529345295223635,-11.915524787454231
-0.01,1.3441317396200411e-05,2.179076340492748,18.594814811309668,-11.915191739744651
-0.01,1.2608296908383437e-05,2.16705682638358,18.746910767321772,-11.914534975406506
-0.01,2.8363681516982926e-05,2.1583709241413347,18.833398572903675,-11.914128585612318
-0.01,7.1380826709758899e-06,2.1393456827535684,18.91968838583042,-11.913722443725566
-0.01,3.4140416117522318e-05,2.127038901028744,19.047528924559064,-11.913151532051465
-0.01,-5.5460488070458317e-05,2.118625674530022,19.13237231818821,-11.912951013860077
-0.01,-6.3307523102139034e-05,2.10609135706649,19.259140931467925,-11.912230152538168
-0.01,-0.00018403639581262258,2.060738628613437,19.385035061035225,-11.911618914126574
-0.01,-0.00018300067651753546,2.0772711500323005,19.447151442380985,-11.911443914071741
-0.01,-0.00029656812546271697,2.0624620427590727,19.592009658172262,-11.910642249064288
-0.01,-0.00027030916180058946,2.055263776317449,19.65376973062076,-11.910307279783975
-0.01,-0.00037833258582417915,2.0421803883337692,19.776707483274983,-11.90971673367154
-0.01,-0.00037200851117338016,2.0292416809014067,19.898866226681847,-11.909133315635115
-0.01,-0.0004685077385370817,2.0227799832661892,19.95965471327008,-11.908807259395212
-0.01,-0.00046141057369841287,2.009862843462999,20.08064952090085,-11.908218628336746
-0.002491308271098697,-0.00054390977253599446,2.001245630258245,20.160881554943987,-11.90781019934416
0.014889634304781348,-0.00061770285591649277,1.9925552595260734,20.300588568797412,-11.907075095807434
0.06416954303493672,-0.00063202199797895606,1.9679157517070245,20.399932276457534,-11.906554754419851
-0.01,-0.00060781868340026703,2.007463972201385,20.459846672802122,-11.905997173068961
-0.01,-0.00067539514382217148,2.0366770855533036,20.58195259648662,-11.905291437290739
-0.01,-0.00070961243092579351,2.022086300062959,20.703689067233043,-11.904692523501199
-0.01,-0.00071565632781695095,2.0155284786711043,20.804513250559015,-11.904200411521114
0.03930382719635095,-0.00070973837032475178,1.9803485446214328,20.864670683486516,-11.903863687375313
-0.01,-0.0007544480676025683,2.0243042846860475,21.004606815155647,-11.903273105285438
-0.01,-0.0008165658408966069,2.0266096603706525,21.106118679833013,-11.902879720021444
-0.01,-0.0008268168387084308,2.029507763921629,21.20719799844941,-11.902283999399376
0.004602935862884,-0.00083421859162215975,1.99769856795381,21.26759060330309,-11.902050995066837
0.0013882218618458506,-0.00086531599815009574,1.9993058998918851,21.406453320910753,-11.901245420808682
0.021403833168587936,-0.0008273884979633049,1.9892983849987322,21.44625824413828,-11.901158090847145
0.0018060887852245824,-0.00083911302809913798,1.9990969740799696,21.56572524110106,-11.900504121154208
-0.01,-0.00086094855435890519,2.0127646963890635,21.686274544509267,-11.900047699092696
-0.01,-0.00086430472667702594,2.009103961229543,21.766769624226118,-11.899721011036625
-0.000963760901364634,-0.00086685867988057759,2.000481870041941,21.906893359332823,-11.89912889058537
-0.0006844347747995379,-0.00088515974802519154,2.0003422112192326,22.00664951997371,-11.898742677998747
0.04738795095027488,-0.00091156117945029042,1.9763063092352733,22.085929035378598,-11.898229021162097
-0.01,-0.00089883270796797506,2.01156958244565,22.18534032872174,-11.898043477159625
-0.01,-0.00089387542634740099,2.0245777608184317,22.326971333515996,-11.89754917895993
-0.01,-0.00088726516611506,2.009866966096402,22.36699068971766,-11.89735944075491
0.06447093112255511,-0.00087628533267771044,1.9677661022113848,22.486895695676285,-11.896931224510801
-0.01,0.0070795286312584837,2.029706532383129,22.606459666995466,-11.896596586074793
-0.01,0.0071081937535935882,2.041768795697714,22.667726696985916,-11.896362913916445
-0.01,0.00704320052398734,2.026186471188285,22.810132669392043,-11.897472027140374
-0.01,0.0070443537000825724,2.0197166119549284,22.87083491370893,-11.897830846934315
-0.01,0.0069573756480978671,2.006571079951754,22.991652360193886,-11.898658114291791
0.017407545947139853,0.0068670884220407057,1.9912963365925054,23.11158298636303,-11.899285228469543
0.007480275440659982,0.0068687427375683438,1.9962598938462321,23.17135032908895,-11.899650919617676
-0.01,0.0068656602699385724,2.009049146070129,23.29102820720841,-11.900255557948952
-0.01,0.0067707407855557029,2.0072609275849245,23.411455866985403,-11.900606213564322
0.02146751663569939,0.0067772141658504091,1.989266344558086,23.49127018794949,-11.900873122183118
0.004989985551438337,0.0066897714656343615,1.9975050404166161,23.590774548796414,-11.900978489317962
-0.01,0.0066018435802847018,2.0105519467378885,23.711201549805484,-11.901103140118552
-0.0068561130274424386,0.0066049016830619523,2.0034279927645424,23.811649214637125,-11.901156269576969
0.0035595700031945906,0.0066069144069149247,1.9982202491141872,23.871683446626058,-11.901074535450471
0.06655419503047505,0.0065187876334100118,1.96672457803549,23.991247933698,-11.901052924557087
-0.01,0.0065185191994916519,2.046307102369101,24.111681440464874,-11.900664538652938
-0.01,0.0064362797086799373,2.059129150425873,24.194082416923283,-11.900594003525173
-0.01,0.0064361399682092207,2.048688340717891,24.29675294457084,-11.900239394952399
