torque,kappa,velocity,x,y
1.7925603958574607,1.3201211047484216e-05,0.0037322386480439455,2.99999776951378,-11.999956161216272
1.7862701128561755,2.2420065918917293e-05,0.006874525768705952,2.99999776408084,-11.999976564124859
1.7915934101996176,4.7181025856506527e-06,0.0042204659670801005,2.999997754200747,-11.999969129303906
1.067497677672652,9.4699601480670526e-06,0.3662649044188893,3.006419789757628,-11.999962702756095
0.32645960638954413,2.1267318077100603e-05,0.7367747966670963,3.0433921562337916,-12.000067623512688
-0.01,9.0031534919027529e-06,1.1688414369359974,3.0819491424375163,-12.000052736460173
-0.01,3.450284731399779e-05,1.6212113104111916,3.152911353746452,-11.999855547983035
-0.01,5.47190009437642e-05,2.048883492363731,3.2649045686166627,-12.000275678494122
-0.01,0.00014301033027583245,2.4008896880195443,3.3803209581489044,-11.99997401055564
-0.01,0.00037871620096452131,2.5572351373660815,3.506689918847459,-11.999697121626859
-0.01,0.00032295640790839278,2.6320614010330274,3.6374118860645006,-12.000026799025097
-0.01,0.00031985566616215963,2.6155164273753106,3.742506225353361,-12.000778505862026
-0.01,0.00032483871521403056,2.6063717289930644,3.8730702143768543,-12.001034287452653
-0.01,0.00032688327305115664,2.595421781840842,4.0290332692827775,-12.001308665841039
-0.01,0.023501479081017383,2.5844049018265824,4.132568776801704,-12.001434189624232
-0.01,0.024976717643405342,2.572056844118888,4.261471868525377,-12.001674595409852
-0.01,0.050544916410250863,2.5597967558851353,4.4153125906113155,-12.003951728372906
-0.01,0.075739485981818983,2.5480268640768435,4.542860916394863,-12.007133422650753
-0.01,0.078885599288692598,2.526915616282257,4.669436959044127,-12.012602638640047
-0.01,0.10404202148550164,2.4954097598805833,4.770125582317409,-12.018812537736942
-0.01,0.10880979349765793,2.4722976605185387,4.89403461668836,-12.027249162113346
-0.01,0.13319017800956987,2.4513741982431365,5.016424283484958,-12.039275148974614
-0.01,0.15545824595891922,2.4030621646054575,5.160889685491904,-12.053917305395547
-0.01,0.1614622101207725,2.3911829041759396,5.256522636127283,-12.063412943125112
-0.01,0.18279956578123141,2.365101524998371,5.397862336079512,-12.08273908772383
-0.01,0.18748888202203939,2.3311342593722024,5.490529212486655,-12.094752115958048
-0.01,0.20562212168800079,2.27455715624277,5.628307087459472,-12.11271911952623
-0.01,0.21920532713811453,2.265563461742711,5.7416064166777625,-12.127601154825076
-0.01,0.22367368101930429,2.245857314371418,5.853183968318929,-12.143371193241943
-0.01,0.23311365450245863,2.2161809930855654,5.9412282657196,-12.156589237676643
-0.01,0.23895921865903361,2.1924128461514436,6.0721724289213475,-12.174309500565942
-0.01,0.24464549470147934,2.160760140078214,6.18025107845672,-12.187604318513873
-0.01,0.24809077166651736,2.151579868735452,6.2874192242970945,-12.199444766812254
-0.01,0.25051946603807934,2.1213366530360935,6.3938643272543905,-12.209200855300846
-0.01,0.25432850327421397,2.111264232222844,6.478104701288277,-12.215778553335069
-0.01,0.25380570186574886,2.0959624471790574,6.6033189680390985,-12.22352796651895
-0.01,0.25727792645826197,2.0814962759909776,6.686646419037307,-12.226354332505995
-0.01,0.25450608546263004,2.0728164486551792,6.79042175739669,-12.227833291574331
-0.01,0.25080614784843169,2.0532907883622387,6.914082740391881,-12.226877118034608
-0.01,0.25351133649358615,2.0536019425537573,7.016528119891401,-12.223423126667994
-0.01,0.25583010125341688,2.043215077126437,7.097677975432646,-12.218788985921703
-0.01,0.24963554164359228,2.0056820642005784,7.199014079477231,-12.211441951896031
-0.01,0.2520144500541604,2.005835563558208,7.3187281250496685,-12.199649946976043
-0.01,0.24406728893312407,1.9945659058113974,7.378327133011717,-12.192234277543044
-0.01,0.24666577491833544,1.9938684075729827,7.496658884980585,-12.175035948797102
-0.01,0.23751892984656031,1.9900415566948815,7.555522436554923,-12.16493875823141
-0.01,0.23993869727490105,1.9833449498551312,7.672363843837717,-12.142215409916952
-0.01,0.23184576659065892,1.9791747736293115,7.807130254763633,-12.110828898838317
-0.01,0.23339464686697567,1.9672663098550796,7.883251203861063,-12.09089125492338
-0.01,0.22400133613079379,1.9603691177016191,7.977598491813163,-12.063686699803608
-0.01,0.22540575577843544,1.9545388260120977,8.052272554068796,-12.040242402144845
-0.01,0.22706790911802019,1.9445276551410418,8.125731698351535,-12.015069601964777
-0.01,0.21755815695967012,1.928624135254389,8.235241218535801,-11.97455097430957
-0.01,0.21897374921839971,1.9223992598335975,8.307026414040372,-11.946672439139563
-0.01,0.22052965952299772,1.9233936758216912,8.378033570825885,-11.917958826969468
-0.01,0.21100544670414897,1.882710851613551,8.533872972308725,-11.848225777010944
-0.01,0.21239527088048507,1.885758018991993,8.584857850104786,-11.823653094068533
-0.01,0.2019436244675831,1.8794660298032946,8.685632692218743,-11.772271943952546
-0.01,0.20401216809005202,1.8745027360662738,8.784446854991646,-11.718262511842529
-0.01,0.20522645612513379,1.8765211952450929,8.832740381870089,-11.690428844277353
-0.01,0.19445403841380776,1.8532278421796622,8.928480162463138,-11.63241369455755
-0.01,0.19584485688998257,1.8537281525111575,8.99084758544317,-11.592364062228606
-0.01,0.1979199934299615,1.8415865242855978,9.06792394507359,-11.54117019950541
-0.01,0.1866364066792971,1.8303996382817445,9.158351553511519,-11.47824428242778
-0.01,0.18872596343742526,1.823133135668735,9.247148326656154,-11.413797416480099
-0.01,0.17657849209988871,1.8228975143452126,9.290753777370517,-11.380567665194869
-0.01,0.17850136220399676,1.8053072159912116,9.376418251091897,-11.312707129872937
-0.01,0.17961080008452182,1.798604959937848,9.417946039221757,-11.278250207947748
-0.01,0.16830821647474029,1.784108167510472,9.499683801344846,-11.208571887461096
-0.01,0.17055921457214188,1.7857229841581042,9.592587521047639,-11.125001749921863
-0.01,0.15849198909067466,1.7752580055411045,9.631469588736774,-11.088377279382216
-0.01,0.16017060064505342,1.7564038452354658,9.70720814911488,-11.014420626702904
-0.01,0.14894118437752032,1.7628201693818921,9.768745204725647,-10.951381007893177
-0.01,0.14970937960031105,1.7381633409736907,9.805281216414478,-10.913340600339604
-0.01,0.15153510267407957,1.7419441424996454,9.87618114976783,-10.836788803730052
