torque,kappa,beta,velocity,x,y
-0.007114437383049488,0.018041119152120678,0.018041119152120678,0.0035571571200204103,2.9999844895659065,-11.999956033124628
7.999503321958328,7.9836705331080593e-09,7.9836705331080593e-09,0.0003959926247950899,2.9999844762069974,-11.999953412122878
7.998487805913271,0.018041111168452303,0.018041111168452303,0.0008968745245871253,3.057860143193267,-12.00003060460045
6.291852541187534,1.5967339357548594e-08,1.5967339357548594e-08,0.8542137017911057,3.201797507788944,-12.000055499442398
4.975229552610474,0.018041101390117505,0.018041101390117505,1.5124922327123573,3.46997856666054,-12.000263807693171
2.503940559596014,2.5707276372030799e-08,2.5707276372030799e-08,2.7481096434234726,3.8794493254302225,-12.000145289540677
0.2689486516607299,0.018041041146292083,0.018041041146292083,3.8655876443942256,4.461780917619196,-11.999633687801778
-0.01,7.7659198908683669e-08,7.7659198908683669e-08,5.062156592589643,5.027219741718886,-11.998750274245845
-0.01,0.018041030441787561,0.018041030441787561,6.119809895118912,5.473167018134173,-11.99799417462306
-0.01,9.0546444899840851e-08,9.0546444899840851e-08,6.4119241803986915,6.0700557615351425,-11.996711643407671
-0.01,0.018040998268715327,0.018040998268715327,7.01756071352745,6.777158277599293,-11.995003409579043
-0.01,1.0470525781788304e-07,1.0470525781788304e-07,7.021801878643874,7.69208537689514,-11.989192067357902
-0.01,0.018041021439655473,0.018041021439655473,7.012378727120499,8.461523759246024,-11.984285616609792
-0.01,6.7359080163887866e-08,6.7359080163887866e-08,6.974003755421817,8.740228941596559,-11.980293402080399
-0.01,0.018040994051316955,0.018040994051316955,6.942944146589884,9.0878167234095,-11.974828713475866
-0.01,1.3061714377891644e-07,1.3061714377891644e-07,6.921849590648016,9.849271976603573,-11.958520503762168
-0.01,0.018040993902373959,0.018040993902373959,6.907024489155344,10.606653082246414,-11.940808387966724
-0.01,1.3296535778334758e-07,1.3296535778334758e-07,6.877587617348714,11.360324853034626,-11.913223800394466
-0.01,0.018040977651121559,0.018040977651121559,6.844426583981082,12.041582965553829,-11.887092845948182
-0.01,1.3417336783377042e-07,1.3417336783377042e-07,6.803699592856369,12.989028919061468,-11.840587434029148
